PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
0,Phio Pharmaceuticals,Healthcare,2011,0.00,,-8.30,-11.96,-12.12,1.02,2012,,,,,,,,,,,,,,16721-38P,Geert Cauwenbergh,Apr-12,,2012
0,SeaSpine Holdings,Healthcare,2002,134.53,78.50,-41.14,-25.10,-36.73,,2015,,,-7.92,78.60,-45.45,-2.19,-2.19,-2.09,20.74,,-18.66%,,,8.3781-64P,Colin Smith,Jul-15,,2015
0,Silo Pharma,Healthcare,2010,0.00,,-0.05,,,0.00,2011,,,-61.50,,-66.99,,,-0.26,,-0.29,,,,143568-91P,Melvin Schlossberg,Jan-12,,2012
0,Symmetry Surgical,Healthcare,1837,83.77,36.19,-5.90,-2.98,-9.29,,2014,,,-11.45,,169.64,-16.28,-9.55,-3.80,1.20,,-3.55%,,,5.3288-65P,Thomas Sullivan,Dec-14,,2014
0,Theragenics,Healthcare,1981,84.06,33.30,3.54,13.62,6.19,22.83,2012,,,,,,,,,,,16.20%,,,49356-19P,Christine Jacob,May-12,,2012
0,Theravance Biopharma,Healthcare,2013,1.15,0.96,-184.13,-181.45,-184.13,,2014,,,,,,,,,,,-15791.64%,,,,,May-14,,2014
0,Varex Imaging,Healthcare,2017,630.70,250.10,65.40,119.70,104.00,0.00,2017,,,,,,,,,,,18.98%,,,.39730-60P,Sunny Sanyal,Jan-17,,2017
0,VERB Technology,Information Technology,2012,0.00,,-4.58,4.58,-4.58,0.00,2013,-0.04,-0.04,-4.00,,1.30,-2.00,-2.00,-2.00,,0.76,,,0.08,148675-33P,Paul McDonald,Feb-14,0.09,2014
0,Focus Universal,Information Technology,2012,0.02,,-0.04,-0.04,-0.04,,2015,-10.11,-10.11,-10.11,18.81,71.37,-8.92,-8.92,-8.92,16.59,62.97,-186.03%,,0.37,90878-50P,Tatyana Popova,Jul-14,0.38,2014
0,AmpliTech Group,Information Technology,2002,0.99,0.39,-0.19,-0.06,-0.12,0.64,2012,-79.83,-42.95,-25.91,5.04,-189.96,-18.31,-9.85,-5.94,1.16,-43.57,-6.31%,,1.15,10289.2-.22P,Fawad Maqbool,Feb-13,1.15,2013
0,Ambarella,Information Technology,2004,107.23,73.19,1.65,17.65,16.44,,2013,8.81,9.45,94.05,1.45,6.50,2.04,2.19,21.78,0.34,1.50,16.46%,,2.44,31861-18P,Feng-Mlng Wang,Oct-12,36.00,2012
0,Vislink Technologies,Information Technology,2002,0.00,,-15.67,-12.38,-14.29,10.05,2013,-4.65,-4.03,-3.67,,-224.01,-0.59,-0.52,-0.47,,-28.66,,,7.36,86204-53P,John Coleman,Jul-13,7.36,2013
0,Xplore Technologies,Information Technology,1985,37.17,11.80,-1.93,3.43,2.90,0.00,2013,12.17,14.40,-21.67,1.12,17.71,2.92,3.45,-5.19,0.27,4.24,9.22%,,9.30,.22588-66P,Philip Sassower,Oct-12,10.00,2012
1,FleetCor Technologies,Information Technology,1986,424.61,234.74,97.65,217.48,189.25,334.33,2010,8.32,9.57,18.54,4.26,43.87,1.34,1.54,2.99,0.69,7.06,51.22%,,9.91,30073-06P,Ronald Clarke,Dec-10,291.52,2010
0,Kofax,Information Technology,1985,271.51,207.73,13.49,35.93,22.65,0.00,2014,14.92,23.66,39.73,1.97,-29.54,0.33,0.52,0.87,0.04,-0.64,13.23%,,11.70,45817-57P,Reynolds Bish,Dec-13,11.70,2013
0,Airgain,Information Technology,1995,34.37,14.84,-1.04,2.18,1.52,4.12,2016,26.50,38.03,-55.62,1.68,41.23,5.49,7.88,-11.53,0.35,8.55,6.36%,33,12.00,16595-83P,Charles Myers,Aug-16,12.00,2016
0,ShiftPixy,Information Technology,2015,21.60,4.04,-5.24,-5.18,-5.24,,2017,-33.07,-32.69,-32.69,7.93,-127.44,-2.32,-2.29,-2.29,0.56,-8.93,-23.97%,,12.00,14714.2-99P,Scott Absher,Jun-17,12.00,2017
0,HealthEquity,Information Technology,2002,73.53,40.03,-2.78,13.58,8.65,0.00,2015,51.15,80.26,-249.32,9.44,60.07,9.38,14.73,-45.75,1.73,11.02,18.46%,,12.44,3.7027-90P,Ion Kessler,Jul-14,12.44,2014
0,Resonant,Information Technology,2012,0.00,,-11.54,-9.47,-9.50,8.23,2014,-4.11,-4.10,-3.37,,19.97,-1.71,-1.71,-1.40,,8.31,,13,16.20,63758-53P,Terry Lingren,May-14,16.20,2014
0,Professional Diversity Network,Information Technology,2003,6.15,5.35,2.37,2.64,2.53,1.49,2012,19.12,19.97,21.31,8.21,-36.47,7.94,8.30,8.85,3.41,-15.15,42.96%,,21.00,7.3605-43P,lames Kirsch,Mar-13,21.00,2013
0,Energous,Information Technology,2012,0.00,,-5.52,4.61,4.61,0.83,2013,-11.49,-11.48,-9.59,,27.10,-5.21,-5.20,4.35,,12.29,,,22.08,3.93.22-50P,Stephen Rizzone,Mar-14,24.00,2014
0,Atomera,Information Technology,2001,0.00,,-10.56,-8.11,-8.12,20.32,2016,-10.47,-10.45,-8.04,,-954.20,-2.96,-2.95,-2.27,,-269.66,,12,24.00,56030-32P,Scott Bibaud,Aug-16,24.00,2016
0,EPAM Systems,Information Technology,1993,334.53,129.19,11.77,58.91,51.37,0.00,2011,8.38,9.61,41.95,1.48,13.88,1.22,1.40,6.12,0.22,2.03,17.61%,,24.00,16054-03P,Arkadiy Dobkin,Feb-12,72.00,2012
0,Adesto Technologies,Information Technology,2006,41.80,17.29,-6.50,-2.51,-5.33,14.29,2015,-32.30,-15.19,-12.46,1.94,-107.43,-9.97,-4.69,-3.85,0.60,-33.16,-6.00%,84,25.00,38889-73P,Narbeh Derhacobian,Oct-15,25.00,2015
0,Synacor,Information Technology,1998,91.06,42.40,1.35,6.69,4.03,3.94,2011,19.11,31.77,94.82,1.40,23.20,5.09,8.47,25.27,0.37,6.18,7.35%,,27.27,35180-29P,Ronald Frankel,Feb-12,34.09,2012
0,iClick Interactive,Information Technology,2009,110.88,28.99,-37.32,-27.50,-33.23,7.85,2017,-15.00,-12.41,-11.05,3.72,29.43,-1.09,-0.90,-0.80,0.27,2.14,-24.80%,554,30.00,.217.225-98P,Wing Hong Hsieh,Dec-17,30.00,2017
0,authID.ai,Information Technology,2011,,,-0.90,-0.69,-0.84,0.05,2014,-139.55,-114.80,-106.53,,626.02,-43.94,-36.15,-33.54,,197.11,,,30.34,150234-76?,David Jones,Feb-15,30.34,2015
0,Convio,Information Technology,1999,65.12,40.24,-0.10,4.88,0.39,1.95,2010,30.43,384.84,-1456.36,2.28,37.84,9.46,119.68,-452.89,0.71,11.77,7.50%,,31.72,47000-98P,Gene Austin,Apr-10,46.19,2010
0,Applied Optoelectronics,Information Technology,1997,69.19,20.15,-1.60,2.63,-0.39,25.92,2013,47.91,-320.72,-78.53,1.82,17.72,13.68,-91.60,-22.43,0.52,5.06,3.80%,,36.00,1.3387-33P,Chih-Kai Cheng,Sep-13,36.00,2013
0,Veritone,Information Technology,2014,9.94,8.49,-32.35,-22.44,-22.61,15.32,2017,-9.28,-9.21,-6.44,20.94,48.85,-1.67,-1.66,-1.16,3.77,8.80,-225.65%,41,37.50,41198-50P,Chad Steelberg,May-17,37.50,2017
0,Globant,Information Technology,2003,179.13,69.38,15.10,,23.39,10.94,2014,,14.25,22.08,1.86,,,2.50,3.87,0.33,,,,40.46,38378-71P,Martin Migoya,Jul-14,58.50,2014
0,Exa,Information Technology,1991,47.00,34.52,13.96,5.84,4.26,9.37,2013,22.58,31.00,9.45,2.81,39.84,10.70,14.69,4.48,1.33,18.87,12.43%,,41.67,41818-69P,Stephen Remondi,Jun-12,62.50,2012
0,Everspin Technologies,Information Technology,2008,26.83,14.39,-17.65,-14.57,-15.43,17.28,2016,-6.86,-6.48,-5.66,3.72,-37.54,-3.09,-2.92,-2.55,1.68,-16.90,-54.29%,,45.00,35890-84P,Phillip LoPresti,Oct-16,45.00,2016
0,ICE Mortgage technology,Information Technology,1997,44.96,32.17,1.58,3.73,,,2011,32.86,67.77,77.42,2.72,45.28,12.08,24.92,2.45,1.00,16.65,8.29%,,45.00,3.84.22-08P,Sigmund Anderman,Apr-11,45.00,2011
0,Envestnet Yodlee,Information Technology,1850,17.66,,0.62,,,415.65,2016,,,26.72,4.61,7.05,,,6.74,1.16,0.67,,85,45.45,112897-54P,lames Mcdonough,Jul-16,45.45,2016
0,Upland Software,Information Technology,2010,60.23,39.24,-24.04,-11.10,-17.81,27.62,2014,-15.50,-9.66,-7.16,2.86,399.14,-4.16,-2.59,-1.92,0.77,107.09,-18.43%,,46.15,,,Nov-14,46.15,2014
0,Meru Networks,Information Technology,2002,73.79,45.00,-51.06,-48.94,-49.49,9.21,2010,-4.57,-4.52,-4.38,3.03,-85.46,-1.34,1.33,1.29,0.89,-25.16,-66.33%,,49.87,3.8888-83P,Brett White,Mar-10,65.80,2010
0,Boingo Wireless,Information Technology,2001,82.95,35.92,10.54,18.18,7.63,0.30,2011,24.15,57.57,41.68,5.29,828.55,4.28,10.21,7.39,0.94,146.97,21.92%,,51.93,,,May-11,77.90,2011
0,Mitel Mobile,Information Technology,2005,90.94,49.78,-18.95,-8.66,-13.58,33.28,2013,-26.69,-17.02,-12.20,2.54,184.91,-6.29,-4.01,-2.88,0.60,43.60,-9.52%,,53.20,,,Nov-13,54.50,2013
0,Carbonite,Information Technology,2005,49.12,29.97,-21.85,-29.43,-35.79,0.00,2011,-8.15,-6.71,-10.98,4.89,-139.13,-2.12,-1.75,-2.86,1.27,-36.23,-59.92%,,53.66,61193-17P,David Friend,Aug-11,62.50,2011
0,Calix,Information Technology,1999,232.95,76.64,-26.19,-8.05,-19.17,20.00,2009,-58.62,-24.61,-18.02,2.03,54.82,-10.22,-4.29,-3.14,0.35,9.56,-3.46%,,54.17,3.9390-40P,Carl Russo,Mar-10,82.28,2010
0,Xactly,Information Technology,2005,63.65,37.93,-19.64,-12.86,-15.49,27.36,2016,-17.24,-14.31,-11.29,3.48,36.06,4.38,-3.63,-2.87,0.88,9.16,-20.20%,,54.83,35657-02P,Christopher Cabrera,Jun-15,56.30,2015
0,TeleNav,Information Technology,1999,155.91,128.30,22.18,67.87,63.62,,2010,4.84,,14.82,2.11,29.81,0.83,0.88,2.52,0.36,5.08,43.53%,,56.00,38630-71P,H. p.,May-10,56.00,2010
0,Alpha & Omega Semiconductor,Information Technology,2000,301.84,80.19,37.82,48.48,3.45,4.69,2010,8.20,10.07,10.51,1.32,6.79,1.89,2.32,2.42,0.30,1.56,16.06%,,56.92,35278-30P,Mike Chang,Apr-10,91.55,2010
1,Jaggaer,Information Technology,1995,39.46,31.27,18.20,7.23,6.11,0.00,2010,2671.00,31.60,10.61,4.89,26.06,7.88,9.32,3.13,1.44,7.69,18.33%,,57.00,30965-32P,Stephen Wiehe,Sep-10,57.00,2010
0,Amber Road,Information Technology,1990,52.53,30.28,-19.25,,-13.70,10.07,2013,-32.53,-23.53,-16.74,6.14,256.07,-9.70,-7.02,-4.99,1.83,76.36,-18.86%,50,57.82,3671749p,James Preuninger,Mar-14,96.09,2014
1,SMART Global Holdings,Information Technology,1988,627.11,127.36,-8.35,57.75,24.40,214.91,2017,3.94,9.33,-27.28,0.36,-3.65,1.01,2.39,-6.98,0.09,-0.93,9.21%,,58.30,14960-17P,lain Mackenzie,May-17,58.30,2017
0,Envivio,Information Technology,2000,50.65,32.15,0.00,2.45,0.90,1.00,2012,97.93,267.77,,474.00,13.70,2.45,77190.00,,1.38,3.99,4.84%,,58.50,3.8056-96P,Julien Signes,Apr-12,69.80,2012
0,RigNet,Information Technology,2000,88.67,48.46,-20.80,5.11,-9.19,33.17,2010,34.13,-18.99,-8.39,1.97,66.85,11.73,-6.53,-2.88,0.68,22.98,5.77%,197,60.00,17203-15P,Mark Slaughter,Dec-10,60.00,2010
0,Ooma,Information Technology,2004,75.75,37.79,-10.84,-9.39,-10.79,11.48,2016,-23.48,-20.42,-20.32,2.91,28.12,-6.92,-6.02,-5.99,0.86,8.30,-12.39%,,60.45,35885-08P,Eric Stang,Jul-15,65.00,2015
0,Aquantia,Information Technology,2004,98.29,56.96,-4.22,1.89,-2.38,15.78,2017,154.32,-121.97,-68.93,2.96,-15.24,32.55,-25.73,-14.54,0.62,-3.21,1.92%,245,61.36,36077-32P,Faraj Aalaei,Nov-17,61.36,2017
0,Covisint,Information Technology,2000,94.22,44.01,-10.45,-3.13,-10.35,,2014,-116.23,-35.17,-34.84,3.86,261.52,-20.43,-6.18,-6.12,0.68,45.98,-3.32%,,64.00,1.36396-99P,David McGuffie,Sep-13,64.00,2013
0,JinkoSolar Holding,Information Technology,2006,371.38,80.07,54.06,,64.17,74.02,2010,,3.73,4.42,0.64,,,1.00,1.19,0.17,,,2640,64.19,67033.-27P,Xiande Li,May-10,64.19,2010
0,Advanced Accelerator Applications,Information Technology,2002,98.63,77.10,-20.95,-6.61,-2.45,26.09,2015,-93.40,-28.73,-2.45,6.26,168.44,-13.87,-4.27,-4.37,0.93,25.01,-6.70%,,65.90,54761-95P,Stefano Buono,Nov-15,91.65,2015
0,RealPage,Information Technology,1998,159.98,92.68,9.09,20.00,2.69,63.22,2010,34.26,254.50,75.38,4.28,-249.13,6.76,50.24,14.88,0.85,-49.18,12.50%,1260,66.00,.22251-07P,Stephen Winn,Aug-10,135.30,2010
0,Proofpoint,Information Technology,2002,87.68,56.97,-19.81,-11.16,-19.18,4.95,2012,-34.56,-20.10,-19.46,4.40,307.46,-7.37,-4.29,-4.15,0.94,65.26,-12.73%,,66.69,3943.2-70P,Gary Steele,Apr-12,82.28,2012
0,Maxlinear,Information Technology,2003,51.35,34.30,0.64,5.40,4.56,0.24,2009,78.83,93.37,667.33,8.29,42.57,16.70,19.78,141.41,1.76,9.02,10.52%,,67.03,36876-97P,Kishore Seendripu,Mar-10,90.22,2010
0,Impinj,Information Technology,2000,90.91,47.35,-13.05,2.09,-0.52,3.44,2016,119.07,-477.66,-19.10,2.74,30.19,32.09,-128.74,-5.15,0.74,8.14,2.30%,208,67.20,3660.3-01P,Christopher Diorio,Jul-16,67.20,2016
0,Responsys,Information Technology,1998,104.83,57.72,9.59,23.15,16.43,0.27,2011,22.86,32.22,55.18,5.05,-61.15,3.43,4.84,8.28,0.76,-9.18,22.08%,,68.70,3.6877-06P,Daniel Springer,Apr-11,79.44,2011
1,Paycom Software,Information Technology,1998,117.01,94.04,-0.97,14.34,8.43,86.32,2014,53.14,90.40,-782.51,6.51,-185.80,6.95,11.82,-102.34,0.85,-24.30,12.26%,100,69.10,12670-39P,Chad Richison,Apr-14,99.68,2014
0,Adobe Marketo Engage,Information Technology,2006,65.94,37.78,-37.25,-34.93,-37.22,3.64,2013,-13.32,-12.50,-12.49,7.06,-18.48,-2.26,-2.12,-2.11,1.19,-3.13,-52.97%,339,69.52,3.6736-66P,Phillip Fernandez,May-13,78.77,2013
0,MaxPoint Interactive,Information Technology,2006,106.46,53.64,-12.99,-8.60,-11.67,44.13,2014,-34.18,-25.19,-22.64,2.76,70.61,-8.69,-6.40,-5.75,0.70,17.95,-8.08%,,69.52,35389-09P,Joseph Epperson,Mar-15,74.75,2015
0,pSemi,Information Technology,1990,142.38,45.28,-10.45,-5.18,-9.14,12.38,2012,-68.20,-38.62,-33.78,2.48,12.69,-14.87,-8.42,-7.36,0.54,2.77,-3.64%,,69.54,4.2449-23P,lames Cable,Aug-12,77.00,2012
0,Aerohive Networks,Information Technology,2006,107.14,71.45,-33.23,-30.64,-32.21,23.53,2013,-14.23,-13.54,-13.12,4.07,80.19,-2.45,-2.33,-2.26,0.70,13.79,-28.60%,,69.75,35326-90P,David Flynn,Mar-14,75.00,2014
0,TrueCar,Information Technology,2005,152.85,137.59,-25.95,-13.49,-24.45,4.89,2014,-47.38,-26.15,-24.63,4.18,23.01,-5.19,-2.86,-2.70,0.46,2.52,-8.83%,,69.97,35767-54P,Scott Painter,May-14,69.97,2014
0,Five9,Information Technology,2001,89.29,39.02,-32.98,-26.23,-31.28,48.24,2014,-12.29,-10.31,-9.77,,13.57,-2.67,-2.24,-2.12,0.78,2.95,-29.37%,,70.00,3.6398-62P,Michael Burkland,Apr-14,70.00,2014
0,Barracuda Networks,Information Technology,2003,217.97,167.68,-10.12,-5.85,-14.93,4.98,2014,-153.77,-60.30,-88.95,4.13,-8.10,-14.64,-5.74,-8.47,0.39,-0.77,-2.69%,,70.06,46036-54P,BJ Jenkins,Nov-13,85.70,2013
0,AppFolio,Information Technology,2006,53.69,28.75,-10.99,-6.75,-10.92,9.56,2015,-57.46,-35.52,-35.28,7.23,293.41,-11.02,-6.81,-6.77,1.39,56.28,-12.57%,,74.40,3.9021-04P,Brian Donahoo,Jun-15,74.40,2015
0,Vocera Communications,Information Technology,2000,79.50,48.00,-2.48,0.13,-1.88,8.33,2011,2655.31,-185.12,-140.32,4.38,55.60,714.50,-49.81,-37.76,1.18,14.96,0.16%,,74.40,45503.-02P,Brent Lang,Mar-12,93.60,2012
0,InvenSense,Information Technology,2003,129.68,72.84,,39.95,38.10,0.03,2012,14.89,15.62,91.34,4.59,17.32,1.88,1.97,11.52,0.58,2.18,30.80%,243,75.00,35586-28P,Steve Nasiri,Nov-11,75.00,2011
0,Appian,Information Technology,1999,135.29,87.24,-17.47,-17.08,-17.89,20.00,2017,-41.24,-39.36,-40.32,5.21,-555.41,-4.39,-4.19,-4.29,0.55,-59.15,-12.62%,,75.00,.38485-45P,Matthew Calkins,May-17,75.00,2017
0,Everbridge,Information Technology,2002,67.04,45.15,-13.65,-6.38,-13.53,15.46,2016,-50.63,-23.88,-23.67,4.82,-119.97,-14.10,-6.65,-6.59,1.34,-33.42,-9.52%,,75.00,,,Sep-16,90.00,2016
0,Textura,Information Technology,2004,27.33,20.50,-21.44,-12.54,-16.53,7.69,2013,-26.19,-19.87,-15.32,12.02,5298.86,-5.98,-4.54,-3.50,2.74,1209.68,-45.90%,,75.00,46957-51P,Patrick Allin,Jun-13,75.00,2013
0,Silver Spring Networks,Information Technology,2002,196.74,31.72,-89.72,-77.78,-85.03,57.97,2012,-9.92,-9.08,-8.60,3.92,804.77,-1.04,-0.95,-0.90,0.41,84.20,-39.54%,,75.10,35610-76P,Scott Lang,Mar-13,80.75,2013
0,Casa Systems,Information Technology,2003,332.84,243.30,-76.25,141.26,134.13,298.15,2017,7.37,7.76,-13.66,3.13,47.85,0.55,0.58,-1.02,0.23,3.58,42.44%,664,78.00,3.3378-40P,Jerry Guo,Dec-17,78.00,2017
0,Rally Software Development,Information Technology,2001,56.85,44.60,-10.78,-8.13,-10.02,0.00,2013,-39.16,-31.76,-29.54,5.60,-172.77,-10.33,-8.38,-7.79,1.48,-45.58,-14.31%,36,78.12,,,Apr-13,84.00,2013
0,Benefitfocus,Information Technology,2000,91.22,41.89,-19.68,-9.92,-17.61,8.33,2013,-64.96,-36.59,-32.74,7.06,-1618.77,-13.19,-7.43,-6.65,1.43,-328.59,-10.87%,800,79.50,4.2391-27P,Shawn Jenklns,Sep-13,130.78,2013
0,Quantum Resources Management,Information Technology,1999,83.41,67.27,-0.60,6.00,-0.36,3.13,2012,60.12,-996.16,-601.02,4.32,63.94,15.16,-251.10,-151.50,1.09,16.12,7.19%,,80.40,39760-12P,Philippe Courtot,Sep-12,90.90,2012
0,ChannelAdvisor,Information Technology,2001,56.34,40.89,-6.81,-2.02,-5.14,12.98,2013,-141.95,-55.77,-42.07,5.09,617.68,-39.87,-15.66,-11.82,1.43,173.49,-3.58%,3,80.50,36085-51P,Scot Wingo,May-13,80.50,2013
0,Eloqua,Information Technology,1999,84.67,59.71,44.37,-5.70,-7.62,1.88,2012,-64.61,-48.34,8.30,4.35,-113.19,-16.13,-12.07,2.07,1.09,-28.26,-6.73%,368,80.50,,,Aug-12,92.00,2012
0,Magnite,Information Technology,2007,90.25,73.86,-17.45,-3.96,-12.71,4.05,2014,-131.40,-40.95,-29.85,5.77,56.87,-25.63,-7.99,-5.82,1.13,11.09,-4.39%,,81.25,48866-95P,Frank Addante,Apr-14,101.56,2014
0,Q2 Software,Information Technology,2004,56.87,20.61,-17.87,-14.15,-17.12,7.58,2013,-29.35,-24.26,-23.24,7.30,43.43,-7.13,-5.89,-5.64,1.77,10.55,-24.88%,,81.25,3.1940-92P,Robert Seale,Mar-14,100.89,2014
0,Inphi,Information Technology,2000,79.21,50.58,2.74,14.38,12.87,,2010,20.07,22.43,105.48,3.64,25.94,5.68,6.34,29.82,1.03,7.34,18.15%,,81.60,14037-22P,Diosdado Banatao,Nov-10,81.60,2010
0,Cyan,Information Technology,2006,108.00,43.75,-22.05,-19.88,-21.85,12.56,2013,-24.64,-2.44,-22.21,4.54,-48.81,-4.43,-4.03,-3.99,0.81,-8.77,-18.40%,,81.84,3095.2-63P,Mark Floyd,May-13,88.00,2013
0,NeoPhotonics,Information Technology,1996,177.68,54.31,3.08,18.51,6.39,26.04,2010,13.95,40.44,83.89,1.45,-14.03,4.46,12.92,26.80,0.46,4.48,10.42%,3027,82.50,3.3168-79P,Timothy Jenks,Feb-11,82.50,2011
0,Link Motion,Information Technology,2005,22.88,17.01,-16.18,-7.18,-7.60,0.00,2011,-73.40,-69.31,-32.57,23.03,23.58,-12.41,-11.72,-5.51,3.89,3.99,-31.37%,,82.89,,,May-11,89.13,2011
0,Imperva,Information Technology,2000,71.97,56.91,-11.85,-10.22,-11.74,3.00,2011,-38.91,-33.89,-33.58,5.53,-121.36,-8.80,-7.67,-7.60,1.25,-274600.00,-14.21%,,85.50,36716-32P,Shlomo Kramer,Nov-11,90.00,2011
0,CyberArk Software,Information Technology,1999,75.68,64.32,-0.99,8.37,7.72,4.56,2014,56.57,61.35,-479.03,6.25,15.18,10.25,11.12,-86.80,1.13,2.75,11.06%,3,85.76,39688-57P,Ehud Mokady,Sep-14,85.76,2014
0,Apigee,Information Technology,2004,69.33,36.88,-55.39,-52.36,-54.93,4.90,2015,-9.44,-9.00,-8.93,7.13,32.60,-1.66,-1.58,-1.57,1.25,5.73,-75.53%,400,86.96,.39749-95P,Chetan Kapoor,Apr-15,86.96,2015
0,Salesforce Commerce Cloud,Information Technology,2004,56.55,36.84,-6.68,1.96,-0.93,3.98,2011,228.91,-483.24,-67.01,7.92,-209.04,44.97,-94.93,-13.16,1.56,-41.06,3.46%,,88.00,3.82.22-71P,Thomas Ebling,Mar-12,88.00,2012
0,Care.com,Information Technology,2006,81.49,62.64,-28.35,-21.27,-27.97,0.00,2013,-23.77,-18.08,-17.84,6.21,-34.33,-4.28,-3.25,-3.21,1.12,-6.17,-26.10%,361,90.95,.30751-75P,Sheila Marcelo,Jan-14,90.95,2014
0,Infoblox,Information Technology,1999,151.92,119.14,-8.03,1.37,-7.03,,2012,-512.01,-100.09,-87.62,4.63,50.01,-87.27,-17.06,-14.93,0.79,8.52,-0.91%,,91.91,35791-93P,Robert Thomas,Apr-12,120.00,2012
0,Model N,Information Technology,1999,88.54,45.45,-6.33,-3.47,-5.44,5.28,2013,-95.68,-61.05,-52.48,3.75,-34.93,-30.08,-19.19,-16.50,1.18,-10.98,-3.92%,600,93.00,3.2575-06P,Zack Rinat,Mar-13,104.47,2013
0,Hortonworks,Information Technology,2011,,,,,,0.00,2014,,,,,,,,,,,,,93.00,.201894-31P,Robert Bearden,Dec-14,100.00,2014
0,Mindbody,Information Technology,2001,76.62,44.40,-46.81,-22.71,-27.47,16.79,2015,-24.11,-19.93,-11.70,7.15,-16.80,-4.41,-3.64,-2.14,,-3.07,-29.65%,,93.09,3.0344-68P,Richard Stollmeyer,Jun-15,100.10,2015
0,Talend,Information Technology,2005,88.69,67.61,-25.15,-23.64,-25.11,12.21,2016,-21.30,-20.05,-20.02,5.68,260.88,-4.00,-3.76,-3.76,1.07,48.96,-26.65%,,94.50,3.9355-12P,Mike Tuchen,Jul-16,94.50,2016
0,Rapid7,Information Technology,2000,91.63,68.00,-92.64,-25.23,-29.70,17.15,2015,-23.97,-20.35,-6.53,6.60,34.33,-4.09,-3.47,-1.11,1.13,5.86,0,690,95.98,44186-50P,Corey Thomas,Apr-20,103.20,2020
0,Apptio,Information Technology,2007,142.72,91.97,-37.48,-30.55,-36.84,19.55,2016,-19.53,-16.19,-15.92,4.18,34.81,-3.14,-2.61,-2.56,0.67,5.60,-21.41%,700,96.00,40547-26P,Sunny Gupta,Sep-16,96.00,2016
0,Intermolecular,Information Technology,2004,52.86,27.93,-16.12,3.24,-3.33,0.00,2011,130.24,-126.41,-26.14,7.97,33.18,29.83,-28.95,-5.99,1.83,7.60,6.12%,204,96.50,5992.2-28P,Craig Hunter,Nov-11,96.50,2011
0,Cornerstone OnDemand,Information Technology,1999,43.73,29.45,-56.60,-44.49,-47.12,11.61,2010,-13.63,-12.87,-10.71,13.86,-609.93,-3.07,-2.90,-2.41,3.12,-137.32,-101.73%,32,97.50,36768-70P,Adam Miller,Mar-11,136.50,2011
0,RingCentral,Information Technology,1999,135.94,83.94,-40.53,-30.21,-38.09,20.73,2013,-26.14,-20.73,-19.48,5.81,119.86,3.23,-2.56,-2.41,0.72,14.80,-22.22%,,97.50,.217396-54?,Vladimir Shmunis,Sep-13,97.50,2013
0,MobileIron,Information Technology,2007,107.97,89.94,-43.32,-40.80,-43.00,3.30,2014,-16.47,-15.62,-15.51,6.22,22.96,-2.45,-2.33,-2.31,0.93,3.42,-37.79%,,100.00,3572749p,Robert Tinker,Jun-14,100.00,2014
0,Zendesk,Information Technology,2007,83.23,54.57,-27.52,-21.15,-27.22,27.99,2014,-29.87,-23.20,-22.95,7.59,34.79,-4.73,-3.67,-3.63,1.20,,-25.41%,,100.00,36380-71P,Mikkel Svane,May-14,100.00,2014
0,Workiva,Information Technology,2008,106.13,75.40,-35.52,-30.94,-34.45,36.62,2014,-17.88,-16.06,-15.58,5.21,78.41,-3.26,-2.93,-2.84,0.95,14.28,-29.16%,,100.80,4.3874-02P,Matthew Rizai,Dec-14,100.80,2014
0,Acacia Communications,Information Technology,2009,276.30,112.51,9.90,54.99,49.66,0.00,2016,14.91,16.51,82.83,2.97,46.83,1.88,2.08,10.45,0.37,,19.90%,228,103.50,49413.-25P,Murugesan Shanmug...,May-16,103.50,2016
0,2U,Information Technology,2008,83.13,60.41,-28.30,-23.67,-28.01,0.00,2013,-21.49,-18.16,-17.98,6.12,-27.98,-5.04,-4.26,-4.21,1.43,-6.56,-28.48%,,104.00,1.2016-oop,Christopher Paucek,Mar-14,119.28,2014
0,Altair Engineering,Information Technology,1985,326.31,220.12,-33.16,-12.35,-22.92,92.09,2017,-63.58,-34.25,-23.67,2.41,-313.16,-12.63,-6.81,-4.70,0.48,-62.23,-3.78%,,104.85,3.2571-28P,James Scapa,Nov-17,156.00,2017
0,Marin Software,Information Technology,2006,59.56,34.79,-26.48,-22.57,-25.74,10.82,2012,-19.17,-16.81,-16.34,7.27,14.51,-4.65,-4.08,-3.96,1.76,3.52,-37.90%,,105.00,3.54.33-44p,Christopher Lien,Mar-13,105.00,2013
0,Ruckus Wireless,Information Technology,2002,193.53,124.14,6.75,20.59,16.21,0.00,2012,53.69,68.17,163.72,5.71,37.14,6.12,7.77,18.66,0.65,4.23,10.64%,,105.00,3.58.22-64P,Selina Lo,Nov-12,126.00,2012
