PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
1,Sprouts Farmers Market,Consumer Products and Services (B2C),2002,2185.05,643.74,35.23,143.49,100.5,802.23,2013,18.02,25.73,73.39,1.18,-252.53,2.32,3.31,9.45,0.15,-32.52,6.57%,11000,333,36574-57P,Doug Sanders,13-Aug,333,2013
0,Zipcar,Consumer Products and Services (B2C),2000,201.99,69.28,-14.9,13.35,-4.81,94.7,2011,51.77,-143.59,-46.37,3.42,101.64,13.06,-36.22,-11.7,0.86,25.64,6.61%,,120,36877-33P,Scott Griffith,11-Apr,174.31,2011
1,REV Group,Consumer Products and Services (B2C),1979,1100.23,408.8,39.63,72.79,46.47,187.53,2013,12.19,19.09,22.39,0.81,162.63,1.7,2.67,3.13,0.11,22.72,6.62%,,123.94,12541-87P,Bonnie Orofino,12-Nov,123.94,2012
0,Natural Grocers,Consumer Products and Services (B2C),1955,316.59,93.13,6.59,21.77,12.27,25.62,2012,15.02,26.64,49.59,1.03,119.32,4.92,8.73,16.25,0.34,39.09,6.88%,,54.36,84233-89P,Kemper Isely,12-Jul,107.14,2012
0,CDW,Information Technology,1984,10220.7,1687,136.4,725.8,516.1,3680.8,2013,3.95,5.55,21,0.28,25.78,0.54,0.77,2.9,0.04,3.56,7.10%,,395.25,11893-69P,John Edwardson,13-Jun,395.25,2013
0,Quantum Resources Management,Information Technology,1999,83.41,67.27,-0.6,6,-0.36,3.13,2012,60.12,-996.16,-601.02,4.32,63.94,15.16,-251.1,-151.5,1.09,16.12,7.19%,,80.4,39760-12P,Philippe Courtot,12-Sep,90.9,2012
0,Synacor,Information Technology,1998,91.06,42.4,1.35,6.69,4.03,3.94,2011,19.11,31.77,94.82,1.4,23.2,5.09,8.47,25.27,0.37,6.18,7.35%,,27.27,35180-29P,Ronald Frankel,12-Feb,34.09,2012
1,Ichor Systems,Business Products and Services (B2B),1973,338.7,54.46,-29.25,25.02,15.49,39.26,2016,8.54,13.79,-7.3,0.63,20.32,2.11,3.42,-1.81,0.16,5.03,7.39%,,52.9,36071-20P,Thomas Rohrs,16-Dec,52.9,2016
1,GoDaddy,Information Technology,1997,1443.4,913.6,-35.3,107,-46.5,1418,2015,28.46,-65.48,-86.26,2.11,48.1,4.3,-9.89,-13.03,0.32,7.27,7.41%,,460,44855-1 1 P,Blake Irving,15-Apr,460,2015
0,LifeLock,Information Technology,2005,250.57,176.69,2.8,18.67,10.18,62.56,2012,41.6,76.28,277.12,3.1,14.1,7.57,13.88,50.41,0.56,2.56,7.45%,,139.5,35306-11P,Todd Davis,12-Oct,141.3,2012
0,Convio,Information Technology,1999,65.12,40.24,-0.1,4.88,0.39,1.95,2010,30.43,384.84,-1456.36,2.28,37.84,9.46,119.68,-452.89,0.71,11.77,7.50%,,31.72,47000-98P,Gene Austin,10-Apr,46.19,2010
0,Tactile Medical,Healthcare,1995,71.41,52.74,-0.06,5.37,4.51,,2016,31.02,36.88,-2729.35,2.33,104.78,7.45,8.86,-655.74,0.56,25.17,7.52%,275,40,.39937-06P,Gerald Mattys,16-Jul,40,2016
0,Shake Shack,Consumer Products and Services (B2C),2004,118.53,54.29,2.12,8.95,3.15,32.31,2014,83.26,237.04,63.47,7.78,-78.26,5.54,6.43,12.88,1.58,-10.1,7.55%,,97.65,,,15-Jan,105,2015
1,Burlington Stores,Consumer Products and Services (B2C),1924,4348.28,1713.61,-130.17,330.81,158.69,1694.34,2014,3.68,7.67,-9.36,0.28,701.07,0.69,1.43,-1.74,0.05,130.49,7.61%,,226.67,12741-31 P,Mark Nesci,13-Oct,226.67,2013
1,PetroLogistics,Energy,,743.8,169.84,21.92,57.06,19.42,343,2012,41.42,121.67,107.78,3.18,136.11,10.43,30.64,27.14,0.8,34.27,7.67%,,23.97,16413-67P,Nathan Ticatch,12-May,595,2012
0,Elevate Credit,Financial Services,2014,606.09,180.53,-26.5,46.73,35.85,511.27,2017,5.49,7.16,-9.69,0.42,10.49,1.72,2.25,-3.04,0.13,3.29,7.71%,540,80.6,3564.3-07P,Kenneth Rees,17-Apr,80.6,2017
0,The Chefs' Warehouse,Consumer Products and Services (B2C),1985,358.94,94.14,-9.15,27.67,26.26,102.28,2011,11.21,11.81,-33.89,0.86,1640.21,4.88,5.14,-14.76,0.38,714.29,7.71%,,70,49380-13P,Christopher Pappas,11-Jul,135,2011
1,Targa Resources,Energy,2003,5339.3,779.2,-206.4,411.8,234.7,1663.4,2010,2.26,3.96,-4.51,0.17,5.74,0.87,1.53,-1.75,0.07,2.22,7.71%,1000,360.25,12255-94P,Rene Joyce,10-Dec,360.25,2010
1,Atkore International,Information Technology,,1581.6,313.4,14.59,122.59,65.4,632.25,2016,8.15,15.28,68.51,0.63,8.99,1.57,2.94,13.16,0.12,1.73,7.75%,3100,,40232-53P,John Williamson,16-Jun,192,2016
0,CafePress,Consumer Products and Services (B2C),1999,175.48,75.29,3.61,13.67,5.45,3.17,2011,23.61,59.25,89.46,1.84,3.44,6.26,15.7,23.71,0.49,9.91,7.79%,,47.5,59501-98P,Bob Marino,12-Mar,85.5,2012
1,Tower International,Business Products and Services (B2B),1993,1956.45,195.32,-49.45,154.75,36.57,642.95,2010,1.57,6.65,-4.92,0.12,64.12,0.53,2.22,-1.64,0.04,21.41,7.91%,9000,81.25,1181 1-25P,Mark Malcolm,10-Oct,81.25,2010
1,The Container Store,Consumer Products and Services (B2C),1978,735.86,433.06,-83.28,58.28,28.17,392.19,2014,14.22,29.42,-9.95,1.13,-2061.85,3.86,7.99,-2.7,0.31,-559.7,7.92%,6000,225,1 1859-40P,William Tindell,13-Nov,225,2013
0,Active Network,Information Technology,,289.09,161.64,-54.5,23.08,-18.69,44.33,2011,34.43,-42.52,-14.58,2.75,172.02,7.15,-8.83,-3.03,0.57,35.71,7.99%,2604,123.33,3515.2-21P,David Alberga,11-May,165,2011
1,TPI Composites,Energy,1968,710.89,64.8,13.04,57.3,45.02,119.69,2016,6.3,8.01,27.66,0.51,18.85,1.22,1.55,5.37,0.1,3.66,8.06%,,70,17308-72P,Steven Lockard,16-Jul,70,2016
0,Everyday Health,Healthcare,2002,155.85,112.51,-18.24,12.63,-3.45,71.33,2013,32.9,-120.33,-22.78,2.67,-54.34,7.93,-28.99,-5.49,0.64,-13.09,8.10%,500,75.04,36726-67P,Benjamin Wolin,14-Mar,100.1,2014
0,CarGurus,Consumer Products and Services (B2C),2006,287.03,271.76,-22.21,23.65,20.29,,2017,71.26,83.06,-75.87,5.87,-23.04,6.36,7.41,-6.77,0.52,-2.06,8.24%,514,40,85785-76P,Langley Steinert,17-Oct,150.4,2017
0,Gevo,Information Technology,2004,105.83,84.02,3.25,8.73,7.09,0,2013,64.09,78.96,172.4,5.29,82.83,14.68,18.09,39.5,1.21,18.98,8.25%,,128.25,4.22.22-82P,Paul Hooper,13-Jun,128.25,2013
0,ICE Mortgage technology,Information Technology,1997,44.96,32.17,1.58,3.73,,,2011,32.86,67.77,77.42,2.72,45.28,12.08,24.92,2.45,1,16.65,8.29%,,45,3.84.22-08P,Sigmund Anderman,11-Apr,45,2011
1,Taylor Morrison,Business Products and Services (B2B),1936,1183.27,244.39,-10.3,98.53,94.29,1063.36,2013,27.31,28.54,-261.32,2.27,36.88,6.38,6.67,-61.05,0.53,8.62,8.33%,,628.58,36859-69P,Peter Redfern,13-Apr,628.58,2013
1,MACOM Technology Solutions,Information Technology,1950,308.42,132.66,-89.18,25.76,14.5,0,2012,33.38,59.33,-9.64,2.79,-11.08,4.43,7.86,-1.28,0.37,-1.47,8.35%,712,105.56,36332-56P,Charles Bland,12-Mar,114,2012
0,ASV,Business Products and Services (B2B),1983,103.34,16.64,-0.68,8.69,3.89,42.72,2017,7.9,17.66,-100.59,0.66,126.57,3.06,6.85,-39,0.26,49.08,8.41%,153,12.6,1648.2-88P,Andrew Rooke,17-May,26.6,2017
1,Vanguard Health Systems,Healthcare,1997,4038.4,2272.4,1.8,344.5,175.2,2779.1,2011,3.73,7.34,714.82,0.32,4.4,1.31,2.57,250,0.11,1.54,8.53%,,450,35228-53P,Charles Martin,11-Jun,450,2011
1,Jeld-Wen,Business Products and Services (B2B),1960,3666.94,776.05,-19.47,315.9,207.91,1620.04,2016,7.64,11.6,-123.92,0.66,-338.42,1.82,2.77,-29.54,0.16,-80.67,8.61%,,512.27,123810-67P,Mark Beck,17-Jan,575,2017
0,Quantenna Communications,Energy,2006,195.19,113.45,1.48,16.85,-31.85,547.73,2010,33.88,-17.92,385.26,2.93,204.35,17.8,-9.42,202.43,1.54,107.37,8.63%,,300,13850-02P,Alan Smith,10-Dec,300,2010
1,Spirit Airlines,Consumer Products and Services (B2C),1964,829.88,196.21,69.09,71.68,71.68,280.83,2011,12.02,12.02,12.48,1.04,-37.56,2.61,2.61,2.71,0.23,-8.16,8.64%,2224,187.2,,,11-May,187.2,2011
0,The New Home Company,Consumer Products and Services (B2C),2009,83.23,11.93,6.71,7.2,7,17.88,2013,25.14,25.86,26.98,2.17,51.21,11.94,12.28,12.82,1.03,24.32,8.65%,,85.94,151364-89P,H. Webb,14-Jan,85.94,2014
1,Metals USA,Materials and Resources,1996,1056.4,174.8,7.7,92.1,71,480.2,2010,8.44,10.95,100.98,0.74,-5.01,2.61,3.38,31.16,0.23,-1.55,8.72%,1723,225.26,251875-99P,C. Goncalves,10-Apr,239.95,2010
0,Guidewire Software,Information Technology,2001,190.18,117.54,11.26,16.64,13.98,0,2012,38.2,45.47,56.43,3.34,113.1,,8.23,10.21,0.6,20.47,8.75%,684,115.05,38608-93P,Marcus Ryu,12-Jan,115.05,2012
0,GoPro,Consumer Products and Services (B2C),2002,966.4,368.87,33.48,86.83,73.2,110.67,2014,34.03,40.38,88.28,3.06,48.48,4.92,5.84,12.76,0.44,7.01,8.99%,,213.6,4.2550-39P,Nicholas Woodman,14-Jun,427.2,2014
1,National Vision,Consumer Products and Services (B2C),1990,1330.6,715.7,6,120.53,61.68,922.38,2017,13.19,25.78,265.22,1.2,330.41,2.88,5.64,57.97,0.26,72.22,9.06%,10360,347.6,14888-80P,L. Fahs,17-Oct,347.6,2017
0,Forum Merger,Financial Services,2016,815.61,249.24,8.35,75.06,46.49,392.29,2016,2.59,4.18,23.3,0.24,-34.28,2,3.23,17.97,0.18,-26.43,9.20%,,150,9.3111-49p,Marshall Kiev,17-Apr,150,2017
1,SMART Global Holdings,Information Technology,1988,627.11,127.36,-8.35,57.75,24.4,214.91,2017,3.94,9.33,-27.28,0.36,-3.65,1.01,2.39,-6.98,0.09,-0.93,9.21%,,58.3,14960-17P,lain Mackenzie,17-May,58.3,2017
0,Xplore Technologies,Information Technology,1985,37.17,11.8,-1.93,3.43,2.9,0,2013,12.17,14.4,-21.67,1.12,17.71,2.92,3.45,-5.19,0.27,4.24,9.22%,,9.3,.22588-66P,Philip Sassower,12-Oct,10,2012
1,Sevita,Healthcare,1980,1217.52,270.54,-16.49,112.76,46.91,810.88,2014,5.57,13.39,-38.09,0.52,20.06,1.76,4.24,-12.06,0.16,6.35,9.26%,20000,,49069-45P,Jamison Ashby,14-Sep,198.9,2014
0,Potbelly Sandwich Works,Consumer Products and Services (B2C),1977,298.46,92.2,-38.14,27.79,9.92,15.11,2013,14.11,39.53,-104.99,2.81,211.26,5.24,9.67,-20.79,0.56,636.36,9.31%,5000,105,44126-11P,Aylwin Lewis,13-Oct,105,2013
0,Ameresco,Business Products and Services (B2B),2000,512.66,95.21,26.75,47.91,39.8,175.71,2010,8.43,10.15,15.1,0.79,38.22,1.82,2.19,3.25,0.17,8.23,9.35%,,60,6.30.22-61P,George Sakellans,10-Jul,86.97,2010
0,CVR Refining,Energy,1906,8281.7,1187.7,,779.1,671.5,773.2,2012,4.74,5.5,,0.45,24.53,0.77,0.89,,0.07,3.99,9.41%,,600,1.2151-27P,John Lipinski,13-Jan,600,2013
1,Five Below,Consumer Products and Services (B2C),2002,321.52,113.29,-2.4,30.34,22.6,100.25,2013,30.24,40.6,-382.41,2.85,170.78,5.39,7.23,-68.14,0.51,30.43,9.44%,,81.73,12504-52P,Thomas Vellios,12-Jul,163.46,2012
1,Bloomin' Brands,Financial Services,1988,3920.41,-333.12,98.55,373.77,218.73,1788.29,2012,3.53,6.03,13.38,0.34,266.46,0.47,0.8,1.79,0.04,35.56,9.53%,93000,143,42722-1 1 P,Elizabeth Smith,12-Aug,176,2012
1,Northern Tier Energy,Energy,2010,4402.6,658.5,,420.9,390,302.7,2012,2.45,2.64,,0.23,11.06,0.54,0.58,,0.05,2.44,9.56%,,213.28,36059-95P,Mario Rodriguez,12-Jul,227.5,2012
1,Floor & Decor,Consumer Products and Services (B2C),2000,1122.75,460.84,47.07,107.44,76.03,354.71,2017,18.05,25.51,41.21,1.73,23089.64,1.72,2.44,3.94,0.17,2205.88,9.57%,4391,185.29,23075-29P,Thomas Taylor,17-Apr,185.29,2017
1,MasterCraft Boat,Consumer Products and Services (B2C),1968,214.39,51.17,5.53,20.58,17.3,78.76,2015,12.55,14.92,46.65,1.2,-22.7,4.43,5.26,16.46,0.42,-8.01,9.60%,475,91.07,84880-63P,Terry McNew,15-Jul,91.07,2015
1,Boot Barn,Consumer Products and Services (B2C),1978,372.81,121.84,9.33,36.27,27.73,181.53,2015,11,14.38,42.75,1.07,-1516.61,2.21,2.89,8.57,0.21,-304.18,9.73%,,80,49233-34P,James Conroy,14-Oct,80,2014
0,SPS Commerce,Business Products and Services (B2B),1987,39.46,27.6,2.13,3.85,2.51,2.63,2010,34.03,52.29,61.38,3.32,77.87,12.77,19.62,23.03,1.25,29.21,9.76%,,30,4550.2-48P,Archie Black,10-Apr,49.16,2010
0,Duluth Holdings,Business Products and Services (B2B),1989,273.91,156.03,23.8,27.12,24.59,35.47,2016,13.85,15.27,15.78,1.37,-2625.95,2.95,3.25,3.36,0.29,-559.44,9.90%,,80,149164-21P,Stephanie Pugliese,15-Nov,80,2015
1,Ply Gem Industries,Business Products and Services (B2B),1943,1139.22,243.13,-41.52,113.62,64.95,1016.26,2013,11.97,20.94,-32.75,1.19,-148.09,2.92,5.11,-7.99,0.29,-36.11,9.97%,,331.58,11397-16P,Gary Robinette,13-May,331.58,2013
1,Mattress Firm,Consumer Products and Services (B2C),1986,647.19,251.42,15.35,65.81,48.85,228.92,2012,9.52,12.83,40.84,0.97,31.85,1.6,2.16,6.88,0.16,5.37,10.17%,,98.17,82467-55P,Kenneth Murphy,11-Nov,105.56,2011
0,Tabula Rasa Healthcare,Healthcare,2009,80.29,24.04,-11.17,8.17,4.04,43.43,2016,22.76,45.99,-16.65,2.32,113,,12.76,-4.62,0.64,31.35,10.18%,,51.6,3.6899-74p,Calvin Knowlton,16-Sep,51.6,2016
0,Materialise,Business Products and Services (B2B),1990,96.32,58.08,4.57,9.83,,23.17,2014,28.74,53.23,61.8,2.93,39.62,9.77,18.09,21.01,1,13.47,10.20%,,89.28,69915-79P,Hilde Ingelaere,14-Jun,96,2014
1,Sportsman's Warehouse,Consumer Products and Services (B2C),1986,643.16,207.23,21.75,66.31,60.04,260.18,2014,5.91,6.53,18.03,0.61,-11.15,1.79,1.98,5.46,0.18,-3.38,10.31%,,79.17,62928-64P,John Schaefer,14-Apr,118.75,2014
1,Norcraft Companies,Business Products and Services (B2B),1966,330.43,84.5,-3.7,34.22,22.17,240,2013,8.78,13.55,-81.1,0.91,31.6,2.99,4.62,-27.63,0.31,10.76,10.36%,,102.35,11757-88P,Mark Buller,13-Nov,102.35,2013
0,SunEdison Semiconductor,Information Technology,1959,894.3,67.5,-61.8,92.9,-25.7,10.6,2014,5.66,-20.45,-8.5,0.59,-17.4,2.35,-8.51,-3.54,0.24,-7.24,10.39%,,218.73,142994-6.2P,Shaker Sadasivam,14-May,218.73,2014
1,El Pollo Loco,Consumer Products and Services (B2C),1975,324.34,82.34,-5.18,33.76,23.15,288.35,2014,15.93,23.24,-103.76,1.66,153.15,3.17,4.63,-20.67,0.33,30.51,10.41%,,107.14,,,14-Jul,107.14,2014
1,TRI Pointe Homes,Business Products and Services (B2B),2009,1070.31,263.58,61.48,111.43,99.63,57.37,2012,4.82,5.39,8.74,0.5,263.06,2.09,2.34,3.79,0.22,113.96,10.41%,,170,35514-01 P,Douglas Bauer,13-Jan,232.71,2013
0,NeoPhotonics,Information Technology,1996,177.68,54.31,3.08,18.51,6.39,26.04,2010,13.95,40.44,83.89,1.45,-14.03,4.46,12.92,26.8,0.46,4.48,10.42%,3027,82.5,3.3168-79P,Timothy Jenks,11-Feb,82.5,2011
0,Maxlinear,Information Technology,2003,51.35,34.3,0.64,5.4,4.56,0.24,2009,78.83,93.37,667.33,8.29,42.57,16.7,19.78,141.41,1.76,9.02,10.52%,,67.03,36876-97P,Kishore Seendripu,10-Mar,90.22,2010
1,IQVIA,Healthcare,1982,4937.77,1251.79,182.58,521.53,421.87,2389.5,2013,9.89,12.22,28.24,1.04,146.76,1.82,2.25,5.19,0.19,26.96,10.56%,,525,263796-40P,Thomas Pike,13-May,947.37,2013
0,Suncoke Energy,Business Products and Services (B2B),,1360.06,241.64,90.28,143.95,89.87,54.09,2011,6.49,10.4,10.35,0.69,427.9,1.29,2.07,2.06,0.14,84.98,10.58%,,185.6,88344_19P,Fritz Henderson,11-Jul,185.6,2011
1,The Habit Burger Grill,Consumer Products and Services (B2C),1969,161.75,35.38,-4.33,17.18,9.31,13.6,2014,26.46,48.85,-104.99,2.81,211.26,5.24,9.67,-20.79,0.56,41.83,10.62%,,90,12222-91 P,Brent Reichard,14-Nov,90,2014
0,Syneos Health,Healthcare,1998,1105.18,277.19,12.83,117.45,62.44,588.41,2014,9.45,17.78,86.53,1,10.4,1.28,2.4,11.69,0.14,1.41,10.63%,,150,3.00000-34P,D. Jamie Macdonald,14-Nov,150,2014
0,Ruckus Wireless,Information Technology,2002,193.53,124.14,6.75,20.59,16.21,0,2012,53.69,68.17,163.72,5.71,37.14,6.12,7.77,18.66,0.65,4.23,10.64%,,105,3.58.22-64P,Selina Lo,12-Nov,126,2012
0,S&W Seed,Materials and Resources,1980,5.63,1.59,0.44,0.6,0.39,3.23,2010,105.95,163.43,145.03,11.33,178.25,25.57,3.45,35.01,2.73,43.03,10.69%,,15.4,78504-67P,Mark Grewal,10-May,15.4,2010
1,Anywhere Real Estate,Consumer Products and Services (B2C),2006,4393,2262,-405,471,293,7551,2012,7.46,11.99,-8.68,0.8,92.48,2.29,3.69,-2.67,0.25,28.42,10.72%,,1080,31781-98P,Richard Smith,12-Oct,1080,2012
0,Portola Pharmaceuticals,Healthcare,2003,72.67,,-27.63,7.86,6.49,0.33,2013,62.47,75.7,-17.78,6.76,-18.03,15.53,18.82,4.42,1.68,-4.48,10.82%,57,122.13,.39427-30P,William LIS,13-May,122.13,2013
1,Chuy's Holdings,Consumer Products and Services (B2C),1982,149.4,41.8,0.05,16.4,10.97,84.38,2012,11.93,17.83,3689.9,1.31,364.86,5.32,7.95,1645.47,0.58,162.71,10.98%,,70.52,16888-78P,Michael Young,12-Jul,87.21,2012
1,Bankrate,Financial Services,1976,285.22,176.11,-11.18,31.45,-7.6,297.52,2011,47.69,-197.32,-134.22,5.26,-44.11,9.54,-39.46,-26.84,1.05,-8.82,11.03%,285,300,57267-73P,Kenneth Esterow,11-Jun,300,2011
0,CyberArk Software,Information Technology,1999,75.68,64.32,-0.99,8.37,7.72,4.56,2014,56.57,61.35,-479.03,6.25,15.18,10.25,11.12,-86.8,1.13,2.75,11.06%,3,85.76,39688-57P,Ehud Mokady,14-Sep,85.76,2014
0,Illinois Casualty Company,Financial Services,1950,44.87,,2.81,5.03,4.21,3.79,2016,8.13,9.7,14.55,,18.61,7.31,8.73,13.09,0.82,16.75,11.21%,92,36.8,147519-55P,Arron Sutherland,17-Mar,36.8,2017
1,Ollie's Bargain Outlet,Consumer Products and Services (B2C),1982,666.05,262.14,29.25,75.18,66.25,370.61,2016,12.16,13.8,31.25,1.37,701.99,1.9,2.16,4.88,0.21,109.68,11.29%,,142.8,17822-53P,Mark Butler,15-Jul,142.8,2015
0,Danone North America,Consumer Products and Services (B2C),1997,2222.86,774.51,114.11,254.24,182.32,440.26,2012,11.57,16.13,25.77,1.32,-83.18,1.54,2.14,3.43,0.18,-11.06,11.44%,,367.54,,,12-Oct,391,2012
0,Via Renewables,Energy,1999,324.23,73.09,24.46,37.44,24.33,41.05,2014,,10.17,10.12,0.76,-83.76,1.44,2.22,2.21,0.17,-18.27,11.55%,137,50.22,7.25.22-10P,Nathan Kroeker,14-Jul,54,2014
1,Forterra,Business Products and Services (B2B),1899,1363.96,280.45,-7.61,162.14,62.27,1099.76,2016,7.08,18.44,-150.96,0.84,-302.64,2.04,5.32,-43.59,0.24,-87.39,11.89%,5500,331.56,142628-23P,Jeff Bradley,16-Oct,331.56,2016
0,Amphastar Pharmaceuticals,Healthcare,1996,222.59,79.91,7.86,26.69,13.23,41.5,2014,11.39,22.96,38.65,1.37,-150.12,2.1,4.23,7.12,0.25,-27.67,11.99%,,32.48,41138-29P,lack Zhang,14-Jun,56,2014
0,Voya Financial,Financial Services,1991,9948.6,,766.2,1199.4,1199.4,9558.9,2013,4.24,4.24,6.64,,3.37,1.06,1.06,1.66,0.13,0.84,12.06%,,600,.22776-40P,Rodney Martin,13-May,1271.25,2013
0,WageWorks,Financial Services,2000,144.62,87.28,27.34,17.46,14.44,44.53,2012,13.27,16.04,8.47,1.6,2.91,3.35,4.05,2.14,0.4,0.74,12.07%,,58.5,35388-46P,Joseph Jackson,12-May,58.5,2012
1,Paycom Software,Information Technology,1998,117.01,94.04,-0.97,14.34,8.43,86.32,2014,53.14,90.4,-782.51,6.51,-185.8,6.95,11.82,-102.34,0.85,-24.3,12.26%,100,69.1,12670-39P,Chad Richison,14-Apr,99.68,2014
0,World of Jeans & Tops,Consumer Products and Services (B2C),1982,414.02,133.35,35.39,51.11,35.8,4.47,2013,5.94,8.49,8.58,0.73,-43.07,2.43,3.46,3.5,0.3,-17.58,12.34%,,117.8,3.8255-14p,Daniel Griesemer,12-May,124,2012
0,Exa,Information Technology,1991,47,34.52,13.96,5.84,4.26,9.37,2013,22.58,31,9.45,2.81,39.84,10.7,14.69,4.48,1.33,18.87,12.43%,,41.67,41818-69P,Stephen Remondi,12-Jun,62.5,2012
0,RealPage,Information Technology,1998,159.98,92.68,9.09,20,2.69,63.22,2010,34.26,254.5,75.38,4.28,-249.13,6.76,50.24,14.88,0.85,-49.18,12.50%,1260,66,.22251-07P,Stephen Winn,10-Aug,135.3,2010
0,ExamWorks Group,Business Products and Services (B2B),2008,125.08,45.94,-2.99,15.8,1.09,93.97,2010,30.82,446.41,-162.78,3.89,66.2,10.43,151.05,-55.08,1.32,22.4,12.63%,950,164.8,3.4880-32P,lames Price,10-Oct,164.8,2010
1,Axalta Coating Systems,Materials and Resources,1866,4391.5,1494.3,27.4,563.2,254.5,3614.3,2014,7.93,17.55,163.02,1.02,-97.96,1.73,3.83,35.58,0.22,-21.38,12.82%,12650,,58009-78P,Charles Shaver,14-Nov,975,2014
0,Marcus & Millichap,Financial Services,1971,434.43,172.69,2.03,56.04,53.02,,2013,7.65,8.08,211.46,0.99,17.98,1.28,1.36,35.54,0.17,3.02,12.90%,,39.28,4.2035-68P,John Kerin,13-Oct,72,2013
0,Swift Transportation,Business Products and Services (B2B),1966,2929.72,631.42,-125.41,378.06,151.3,1774.1,2010,3.88,9.7,-11.7,0.5,-2.45,2.13,5.33,-6.43,0.28,-11.79,12.90%,,806.3,6.28.22-91P,Jerry Moyes,10-Dec,806.3,2010
1,Express,Consumer Products and Services (B2C),1980,1773.17,591.1,98.27,229.5,159.53,514.37,2011,6.57,9.46,15.35,0.85,-66.16,1.19,1.7,2.77,0.15,-11.93,12.94%,3000,178.5,11771-65P,Michael Weiss,10-May,272,2010
0,Renewable Energy Group,Energy,1996,824.03,127.21,42.75,106.69,99.5,90.01,2011,2.69,2.88,6.7,0.35,9.77,0.67,0.72,1.68,0.09,2.46,12.95%,234,68.57,49086-82P,Daniel Oh,12-Jan,72,2012
1,Freescale Semiconductor,Information Technology,1953,4632,1805,-944,600,-381,7609,2011,7.2,-11.33,-4.57,0.93,-24.81,1.31,-2.06,-0.83,0.17,-4.5,12.95%,,783,16184-26P,Richard Beyer,11-May,783,2011
0,Qlik Technologies,Information Technology,1993,193.01,173.31,17.28,25.05,23.68,4.86,2010,29.93,31.66,43.39,3.88,32.56,4.47,4.73,6.48,0.58,4.86,12.98%,,112,38678-68P,Lars Bjdrk,10-Jul,112,2010
0,Epocrates,Healthcare,1998,103.99,72.26,,13.51,,0,2010,26.38,39.13,3155.03,3.43,-14.31,6.35,9.41,758.94,0.82,-3.44,12.99%,292,57.19,52.145-65P,Rosemary Crane,11-Feb,85.76,2011
0,Kofax,Information Technology,1985,271.51,207.73,13.49,35.93,22.65,0,2014,14.92,23.66,39.73,1.97,-29.54,0.33,0.52,0.87,0.04,-0.64,13.23%,,11.7,45817-57P,Reynolds Bish,13-Dec,11.7,2013
0,Jason Industries,Financial Services,1985,680.85,153.47,21.68,90.06,63.05,242.74,2013,2.39,3.42,9.93,0.32,-16.09,1.79,2.56,7.45,0.24,-12.06,13.23%,,161.5,3.00.22-93P,leffry Quinn,13-Sep,161.5,2013
0,Schneider National,Business Products and Services (B2B),1935,4124.07,479.77,151.37,548.7,278.7,603.46,2017,,11.83,21.78,0.8,-44.5,1,1.97,3.63,0.13,-7.42,13.30%,19300,320,87094-36P,Christopher Lofgren,17-Apr,549.99,2017
1,Athene Holding,Financial Services,2009,4086,,646,549,549,0,2016,14.62,14.62,12.43,1.96,8.28,1.97,1.97,1.67,0.26,1.11,13.44%,1360,,45199-18P,James Belardi,16-Dec,1080,2016
0,Financial Engines,Financial Services,1996,84.98,55.41,4.61,11.58,7.14,8.06,2009,40.96,66.44,102.9,5.58,80.95,10.99,17.83,27.61,1.5,21.72,13.62%,264,70.42,6.2248-78P,Jeffrey Maggioncalda,10-Mar,127.2,2010
1,Annie's Homegrown,Consumer Products and Services (B2C),1989,134.92,53.35,0.39,18.73,18.02,13.3,2012,16.89,17.55,817.25,2.34,-332.92,5.07,5.27,245.48,0.7,-100,13.88%,,18.05,11612-35P,John Foraker,12-Mar,95,2012
1,Pinnacle Foods,Consumer Products and Services (B2C),1866,2478.49,584.55,52.52,345.12,247,2608.94,2012,6.54,9.14,42.96,0.91,-38.27,1.68,2.35,11.04,0.23,-9.84,13.92%,,580,45120-34P,Antonio Fernandez,13-Mar,580,2013
1,Bojangles,Consumer Products and Services (B2C),1977,448.94,89.9,24.57,62.65,50.09,249.44,2015,10.89,13.62,27.76,1.52,297.5,2.35,2.94,5.99,0.33,64.22,13.95%,,136.94,83981-98P,Clifton Rutledge,15-May,147.25,2015
1,At Home Group,Consumer Products and Services (B2C),1979,685.38,220.69,61.58,95.75,63.25,547.73,2017,9.32,14.11,14.49,1.3,447.62,1.36,2.06,2.11,0.19,65.2,13.97%,,130.01,36915-94P,Lewis Bird,16-Aug,130.01,2016
1,Summit Materials (Building Products),Business Products and Services (B2B),2009,1204.23,317.07,0,168.87,73.41,1066.49,2014,2.48,5.7,,0.35,-86.83,2.37,5.45,,0.33,-82.99,14.02%,,400,31505-14p,Thomas Hill,15-Mar,400,2015
